SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,9056 22nd Ave SW,Seattle,WA,98106,689000,3,1.5,Westwood,2060,11900,1956,29,334,,Active,,,http://www.redfin.com/WA/Seattle/9056-22nd-Ave-SW-98106/home/473657,NWMLS,1644265,N,Y,47.5212052,-122.3618994
MLS Listing,,Condo/Co-op,5650 24th Ave NW #310,Seattle,WA,98107,424950,1,1.0,Ballard,740,,2007,29,574,386,Active,,,http://www.redfin.com/WA/Seattle/5650-24th-Ave-NW-98107/unit-310/home/12448341,NWMLS,1645117,N,Y,47.6698059,-122.3872012
MLS Listing,,Condo/Co-op,201 Galer St #426,Seattle,WA,98109,473575,1,1.0,Queen Anne,692,125361,1908,29,684,602,Active,,,http://www.redfin.com/WA/Seattle/201-Galer-St-98109/unit-426/home/11761621,NWMLS,1646092,N,Y,47.6319655,-122.3520303
MLS Listing,,Condo/Co-op,909 5th Ave #2001,Seattle,WA,98164,1135000,1,1.5,Downtown,1241,9525,2008,29,915,1185,Active,,,http://www.redfin.com/WA/Seattle/909-5th-Ave-98164/unit-2001/home/17382501,NWMLS,1646125,N,Y,47.6062446,-122.3319929
MLS Listing,,Townhouse,490 N 130th St,Seattle,WA,98133,475000,2,1.5,Bitter Lake,1090,847,2009,29,436,,Active,,,http://www.redfin.com/WA/Seattle/490-N-130th-St-98133/home/22222084,NWMLS,1640909,N,Y,47.723537,-122.352487
MLS Listing,,Townhouse,1213 Aurora Ave N,Seattle,WA,98109,839500,3,3.5,Queen Anne,1650,1280,2008,29,509,,Active,,,http://www.redfin.com/WA/Seattle/1213-Aurora-Ave-N-98109/home/18657301,NWMLS,1644051,N,Y,47.6302072,-122.3439825
MLS Listing,,Single Family Residential,524 18th Ave E,Seattle,WA,98112,3550000,6,6.5,Capitol Hill,4240,5400,2020,29,837,,Active,,,http://www.redfin.com/WA/Seattle/524-18th-Ave-E-98112/home/145591,NWMLS,1645648,N,Y,47.6240273,-122.3083628
MLS Listing,,Vacant Land,50XX NE 45th St,Seattle,WA,98105,5505000,0,,Laurelhurst,,11969,,29,,,Active,,,http://www.redfin.com/WA/Seattle/50XX-NE-45th-St-98105/home/172714057,NWMLS,1646091,N,Y,47.661444,-122.273377
MLS Listing,,Single Family Residential,5020 NE 45th St,Seattle,WA,98105,3995000,5,5.5,Laurelhurst,6430,45934,1969,29,621,,Active,,,http://www.redfin.com/WA/Seattle/5020-NE-45th-St-98105/home/143800056,NWMLS,1646054,N,Y,47.661778,-122.2733149
MLS Listing,,Townhouse,4410 44th Ave SW Unit A,Seattle,WA,98116,479000,2,1.5,Alaska Junction,770,850,2006,29,622,,Active,,,http://www.redfin.com/WA/Seattle/4410-44th-Ave-SW-98116/unit-A/home/8189457,NWMLS,1645275,N,Y,47.564362,-122.387767
MLS Listing,,Townhouse,204 26th Ave E Unit C,Seattle,WA,98112,879900,2,1.75,Madison Valley,1753,1384,2015,29,502,,Active,,,http://www.redfin.com/WA/Seattle/204-26th-Ave-E-98112/unit-C/home/101611853,NWMLS,1645093,N,Y,47.6205206,-122.2980817
MLS Listing,,Condo/Co-op,323 Queen Anne Ave N #217,Seattle,WA,98109,429000,1,1.0,Queen Anne,692,,1999,29,620,533,Active,,,http://www.redfin.com/WA/Seattle/323-Queen-Anne-Ave-N-98109/unit-217/home/2067312,NWMLS,1644050,N,Y,47.6216082,-122.3571103
MLS Listing,,Single Family Residential,9410 Fremont Ave N,Seattle,WA,98103,575000,3,2.0,Greenwood,1340,1492,2008,29,429,,Active,,,http://www.redfin.com/WA/Seattle/9410-Fremont-Ave-N-98103/home/18657209,NWMLS,1645640,N,N,47.6973198,-122.3497533
MLS Listing,,Single Family Residential,9105 Rainier Ave S,Seattle,WA,98118,468000,7,4.75,Rainier Beach,3690,5670,1945,29,127,,Active,,,http://www.redfin.com/WA/Seattle/9105-Rainier-Ave-S-98118/home/176839,NWMLS,1646470,N,Y,47.5221498,-122.2703436
MLS Listing,,Single Family Residential,757 N 101st St,Seattle,WA,98133,694950,3,1.5,Greenwood,1440,3844,1940,29,483,,Active,,,http://www.redfin.com/WA/Seattle/757-N-101st-St-98133/home/99347,NWMLS,1641080,N,N,47.7019496,-122.3475723
MLS Listing,,Single Family Residential,2131 S Pearl St,Seattle,WA,98108,1150000,4,2.0,Beacon Hill,2400,5225,2017,29,479,,Active,,,http://www.redfin.com/WA/Seattle/2131-S-Pearl-St-98108/home/482312,NWMLS,1646449,N,Y,47.5559261,-122.3047532
MLS Listing,,Condo/Co-op,519 W Roy #212,Seattle,WA,98119,295000,0,1.0,Queen Anne,475,,1930,30,621,349,Active,,,http://www.redfin.com/WA/Seattle/519-W-Roy-St-98119/unit-212/home/34510,NWMLS,1641087,N,Y,47.6256269,-122.3641291
MLS Listing,,Condo/Co-op,521 5th Ave W #1102,Seattle,WA,98119,1195000,2,1.75,Queen Anne,1450,21600,1963,30,824,813,Active,,,http://www.redfin.com/WA/Seattle/521-5th-Ave-W-98119/unit-1102/home/26060,NWMLS,1643541,N,Y,47.6239677,-122.3636243
MLS Listing,,Condo/Co-op,2448 NW 59th St #202,Seattle,WA,98107,511000,2,2.0,Ballard,917,9995,1994,30,557,408,Active,,,http://www.redfin.com/WA/Seattle/2448-NW-59th-St-98107/unit-202/home/4704,NWMLS,1643132,N,Y,47.6718758,-122.3898163
MLS Listing,,Single Family Residential,910 24th Ave S Unit C,Seattle,WA,98144,659000,2,2.0,Judkins,1010,1003,2020,30,652,,Active,,,http://www.redfin.com/WA/Seattle/910-24th-Ave-S-98144/unit-C/home/172707737,NWMLS,1646308,N,Y,47.5942331,-122.3009001
MLS Listing,,Townhouse,4840 40th Ave SW Unit B,Seattle,WA,98116,665000,3,3.25,Alaska Junction,1640,1726,2007,30,405,,Active,,,http://www.redfin.com/WA/Seattle/4840-40th-Ave-SW-98116/unit-B/home/12306619,NWMLS,1646367,N,Y,47.5580459,-122.3823157
MLS Listing,,Single Family Residential,1301 26th Ave S,Seattle,WA,98144,734500,2,1.75,Judkins,1920,4050,1908,30,383,,Active,,,http://www.redfin.com/WA/Seattle/1301-26th-Ave-S-98144/home/145121,NWMLS,1642748,N,Y,47.5918624,-122.2987878
MLS Listing,,Condo/Co-op,500 Elliott Ave W #314,Seattle,WA,98119,345000,1,1.0,Queen Anne,645,,2000,30,535,329,Active,,,http://www.redfin.com/WA/Seattle/500-Elliott-Ave-W-98119/unit-314/home/2117697,NWMLS,1645116,N,Y,47.623808,-122.3641385
MLS Listing,,Single Family Residential,4512 Bagley Ave N,Seattle,WA,98103,1495000,4,3.25,Wallingford,2413,1889,2020,30,620,,Active,,,http://www.redfin.com/WA/Seattle/4512-Bagley-Ave-N-98103/home/172704946,NWMLS,1645924,N,Y,47.6619257,-122.3322238
MLS Listing,,Multi-Family (5+ Unit),4136 Woodland Park Ave N,Seattle,WA,98103,1200000,5,5.0,Wallingford,2930,4300,1910,30,410,,Active,,,http://www.redfin.com/WA/Seattle/4136-Woodland-Park-Ave-N-98103/home/119519,NWMLS,1646111,N,Y,47.6577228,-122.3443053
MLS Listing,,Townhouse,1718 27th Ave Unit A,Seattle,WA,98122,895000,3,2.5,Madison Valley,1514,1284,2015,30,591,,Active,,,http://www.redfin.com/WA/Seattle/1718-27th-Ave-98122/unit-A/home/69354048,NWMLS,1638050,N,Y,47.6171115,-122.2969752
MLS Listing,,Condo/Co-op,1300 University St Unit 2A,Seattle,WA,98101,405000,1,1.0,First Hill,627,,1980,30,646,339,Active,,,http://www.redfin.com/WA/Seattle/1300-University-St-98101/unit-2A/home/58933,NWMLS,1645007,N,Y,47.6127099,-122.3247891
MLS Listing,,Condo/Co-op,108 5th Ave S #211,Seattle,WA,98104,415000,1,1.0,Pioneer Square,624,,2001,30,665,382,Active,,,http://www.redfin.com/WA/Seattle/108-5th-Ave-S-98104/unit-211/home/12093507,NWMLS,1645708,N,Y,47.6013628,-122.3272698
MLS Listing,,Townhouse,1820 5th Ave N,Seattle,WA,98109,798000,2,2.25,Queen Anne,1720,1386,2005,30,464,,Active,,,http://www.redfin.com/WA/Seattle/1820-5th-Ave-N-98109/home/2066136,NWMLS,1644254,N,Y,47.6354029,-122.347314
MLS Listing,,Townhouse,1707 NW 63rd St Unit B,Seattle,WA,98107,899000,3,1.75,Ballard,1523,1479,2016,30,590,,Active,,,http://www.redfin.com/WA/Seattle/1707-NW-63rd-St-98107/unit-B/home/493487,NWMLS,1645371,N,Y,47.6743732,-122.3793026
MLS Listing,,Condo/Co-op,530 4th Ave W #308,Seattle,WA,98119,469000,1,1.0,Queen Anne,707,18496,2003,30,663,261,Active,,,http://www.redfin.com/WA/Seattle/530-4th-Ave-W-98119/unit-308/home/58891,NWMLS,1642238,N,Y,47.6243362,-122.3615312
MLS Listing,,Townhouse,1709 25th Ave,Seattle,WA,98122,1159880,3,2.5,Madison Valley,1840,1721,2017,30,630,,Active,,,http://www.redfin.com/WA/Seattle/1709-25th-Ave-98122/home/112863540,NWMLS,1645807,N,Y,47.6168402,-122.300564
MLS Listing,,Townhouse,6954 31st Ave SW,Seattle,WA,98126,690000,4,2.75,High Point,1990,2516,2017,30,347,247,Active,,,http://www.redfin.com/WA/Seattle/6954-31st-Ave-SW-98126/home/18661444,NWMLS,1645930,N,Y,47.5396636,-122.3714882
MLS Listing,,Townhouse,931 N 98th St Unit C,Seattle,WA,98103,499900,2,1.5,Green Lake,920,843,2008,30,543,,Active,,,http://www.redfin.com/WA/Seattle/931-N-98th-St-98103/unit-C/home/22417392,NWMLS,1645999,N,Y,47.70039,-122.345867
MLS Listing,,Single Family Residential,915 N 109th St,Seattle,WA,98133,524922,3,1.0,Bitter Lake,1050,4860,1916,30,500,,Active,,,http://www.redfin.com/WA/Seattle/915-N-109th-St-98133/home/98752,NWMLS,1645899,N,Y,47.7078415,-122.3466104
MLS Listing,,Townhouse,1112 13th Ave Unit F,Seattle,WA,98122,815000,2,2.0,Capitol Hill,1058,1254,2018,30,770,,Active,,,http://www.redfin.com/WA/Seattle/1112-13th-Ave-98122/unit-F/home/143662,NWMLS,1639319,N,Y,47.6119945,-122.3151696
MLS Listing,,Townhouse,3842 Carr Pl N,Seattle,WA,98103,699950,2,2.0,Wallingford,1068,589,2020,30,655,,Active,,,http://www.redfin.com/WA/Seattle/3842-Carr-Pl-N-98103/home/172701397,NWMLS,1645154,N,Y,47.6531401,-122.3391371
MLS Listing,,Condo/Co-op,6960 California Ave SW Unit A-306,Seattle,WA,98136,300000,1,1.0,Gatewood,590,,1989,30,508,298,Active,,,http://www.redfin.com/WA/Seattle/6960-California-Ave-SW-98136/unit-A-306/home/105503620,NWMLS,1641446,N,Y,47.5412007,-122.3867961
MLS Listing,,Vacant Land,5251 11th Ave NE,Seattle,WA,98105,1295000,0,,University District,,3000,,30,,,Active,,,http://www.redfin.com/WA/Seattle/5251-11th-Ave-NE-98105/home/312002,NWMLS,1645823,N,Y,47.6679658,-122.3165551
MLS Listing,,Single Family Residential,10449 Alderbrook Pl NW,Seattle,WA,98177,825000,3,1.75,Greenwood,1630,1624,2016,30,506,,Active,,,http://www.redfin.com/WA/Seattle/10449-Alderbrook-Pl-NW-98177/home/106725779,NWMLS,1645665,N,Y,47.7048548,-122.365473
MLS Listing,,Townhouse,1726 B NW 60th St,Seattle,WA,98107,1010000,3,3.25,Ballard,1643,1294,2017,30,615,,Active,,,http://www.redfin.com/WA/Seattle/1726B-NW-60th-St-98107/home/172700901,NWMLS,1645310,N,Y,47.6725853,-122.3801287
MLS Listing,,Single Family Residential,5221 17th Ave SW,Seattle,WA,98106,514950,3,1.5,West Seattle,1320,7054,1977,30,390,,Active,,,http://www.redfin.com/WA/Seattle/5221-17th-Ave-SW-98106/home/160427,NWMLS,1645700,N,Y,47.5552152,-122.3562916
MLS Listing,,Condo/Co-op,410 NE 70th St #210,Seattle,WA,98115,499950,1,1.0,Green Lake,645,,2003,30,775,350,Active,,,http://www.redfin.com/WA/Seattle/410-NE-70th-St-98115/unit-210/home/31829,NWMLS,1637496,N,Y,47.6794632,-122.3242286
MLS Listing,,Condo/Co-op,1810 S Charles St #301,Seattle,WA,98144,405000,2,1.0,Central Area,785,,2004,30,516,387,Active,,,http://www.redfin.com/WA/Seattle/1810-S-Charles-St-98144/unit-301/home/2085161,NWMLS,1642199,N,Y,47.5949137,-122.3087014
MLS Listing,,Single Family Residential,9684 Lindsay Pl S,Seattle,WA,98118,782500,4,3.25,Upper Rainier Beach,2509,3822,2020,30,312,69,Active,,,http://www.redfin.com/WA/Seattle/9684-Lindsay-Pl-S-98118/home/172271360,NWMLS,1644363,N,Y,47.514285,-122.264422
MLS Listing,,Vacant Land,30 S Andover St,Seattle,WA,98108,299950,0,,Columbia City,,7150,,30,,,Active,,,http://www.redfin.com/WA/Seattle/30-S-Andover-St-98134/home/172698343,NWMLS,1643444,N,Y,47.5683633,-122.3333301
MLS Listing,,Townhouse,5015 37th Ave S Unit B,Seattle,WA,98118,624950,3,1.5,Columbia City,1310,1306,2007,31,477,,Active,,,http://www.redfin.com/WA/Seattle/5015-37th-Ave-S-98118/unit-B/home/12306496,NWMLS,1645646,N,Y,47.5565243,-122.286588
MLS Listing,,Condo/Co-op,5855 NE Park Point Dr,Seattle,WA,98115,585000,2,1.75,View Ridge,1554,,1974,31,376,865,Active,,,http://www.redfin.com/WA/Seattle/5855-NE-Park-Point-Dr-98115/home/77313716,NWMLS,1644813,N,Y,47.6772254,-122.2642545
MLS Listing,,Single Family Residential,2852 SW Genesee St,Seattle,WA,98126,699000,5,2.5,Genesee,2270,4385,1909,31,308,,Active,,,http://www.redfin.com/WA/Seattle/2852-SW-Genesee-St-98126/home/159270,NWMLS,1644555,N,Y,47.5649408,-122.3703692
MLS Listing,,Condo/Co-op,2717 Western Ave #3018,Seattle,WA,98121,499950,1,1.0,Belltown,719,,2001,31,695,401,Active,,,http://www.redfin.com/WA/Seattle/2717-Western-Ave-98121/unit-3018/home/29245,NWMLS,1644795,N,Y,47.6153062,-122.3521142
MLS Listing,,Single Family Residential,11132 4th Pl SW,Seattle,WA,98146,649980,4,3.0,White Center,2450,4494,2015,31,265,80,Active,,,http://www.redfin.com/WA/Seattle/11132-4th-Pl-SW-98146/home/55551199,NWMLS,1643647,N,Y,47.5038768,-122.3394501
MLS Listing,,Single Family Residential,5332 S Kenyon St,Seattle,WA,98118,2999999,5,3.0,Seward Park,5950,34606,1907,31,504,,Active,,,http://www.redfin.com/WA/Seattle/5332-S-Kenyon-St-98118/home/489368,NWMLS,1645145,N,Y,47.5321681,-122.2648629
MLS Listing,,Condo/Co-op,410 W Roy St Unit E309,Seattle,WA,98119,599998,2,2.0,Queen Anne,1031,,1982,31,582,544,Active,,,http://www.redfin.com/WA/Seattle/410-W-Roy-St-98119/unit-E309/home/15382,NWMLS,1645523,N,Y,47.6260942,-122.362736
MLS Listing,,Condo/Co-op,1111 S Atlantic St #207,Seattle,WA,98134,449950,2,1.75,Beacon Hill,1150,,1980,31,391,548,Active,,,http://www.redfin.com/WA/Seattle/1111-S-Atlantic-St-98134/unit-207/home/25237,NWMLS,1645502,N,Y,47.5894606,-122.3182976
MLS Listing,,Condo/Co-op,910 Lenora St Unit S1210,Seattle,WA,98121,995000,2,1.75,Denny Triangle,1321,,2006,31,753,1371,Active,,,http://www.redfin.com/WA/Seattle/910-Lenora-St-98121/unit-S1210/home/12090713,NWMLS,1644670,N,Y,47.6177748,-122.3367197
MLS Listing,,Multi-Family (5+ Unit),1010 N 45th St,Seattle,WA,98103,1395000,4,5.0,Wallingford,,5000,1907,31,,,Active,,,http://www.redfin.com/WA/Seattle/1010-N-45th-St-98103/home/2066477,NWMLS,1645469,N,Y,47.6615893,-122.3454963
MLS Listing,,Single Family Residential,319 Randolph Ave,Seattle,WA,98122,1925000,3,2.5,Leschi,2900,7408,1911,31,664,,Active,,,http://www.redfin.com/WA/Seattle/319-Randolph-Ave-98122/home/141800,NWMLS,1641059,N,Y,47.6044213,-122.2865052
MLS Listing,,Condo/Co-op,1415 6th Ave N #205,Seattle,WA,98109,749995,2,1.75,Queen Anne,1057,,2002,31,710,709,Active,,,http://www.redfin.com/WA/Seattle/1415-6th-Ave-N-98109/unit-205/home/244,NWMLS,1644802,N,Y,47.6318358,-122.3453641
MLS Listing,,Condo/Co-op,408 Bellevue Ave E #104,Seattle,WA,98102,329999,1,1.0,Capitol Hill,500,,1929,31,660,612,Active,,,http://www.redfin.com/WA/Seattle/408-Bellevue-Ave-E-98102/unit-104/home/144390084,NWMLS,1643431,N,Y,47.6223393,-122.3262463
MLS Listing,,Condo/Co-op,8747 Phinney Ave N #14,Seattle,WA,98103,425000,2,1.75,Greenwood,1004,14380,1979,31,423,630,Active,,,http://www.redfin.com/WA/Seattle/8747-Phinney-Ave-N-98103/unit-14/home/25624,NWMLS,1643673,N,Y,47.6937556,-122.3542263
MLS Listing,,Single Family Residential,11225 Lakeside Ave NE,Seattle,WA,98125,1450000,4,2.75,Matthews Beach,4142,13931,1966,31,350,,Active,,,http://www.redfin.com/WA/Seattle/11225-Lakeside-Ave-NE-98125/home/319459,NWMLS,1644079,N,Y,47.7113211,-122.277733
MLS Listing,,Single Family Residential,7216 S Ryan St,Seattle,WA,98178,675000,3,1.75,Lakeridge,2590,6000,1927,31,261,,Active,,,http://www.redfin.com/WA/Seattle/7216-S-Ryan-St-98178/home/177317,NWMLS,1644743,N,Y,47.5098686,-122.2429693
MLS Listing,,Townhouse,3023 NE 120th St,Seattle,WA,98125,610000,3,1.75,Lake City,1448,1326,2020,31,421,,Active,,,http://www.redfin.com/WA/Seattle/3023-NE-120th-St-98125/home/172695307,NWMLS,1645016,N,Y,47.7153888,-122.2953072
MLS Listing,,Condo/Co-op,520 2nd Ave W #403,Seattle,WA,98119,375000,1,1.0,Queen Anne,619,,1992,31,606,429,Active,,,http://www.redfin.com/WA/Seattle/520-2nd-Ave-W-98119/unit-403/home/63962,NWMLS,1640637,N,Y,47.6240322,-122.35895
MLS Listing,,Single Family Residential,6257 13th Ave S,Seattle,WA,98108,545000,3,2.0,Seattle,2020,3850,1926,31,270,,Active,,,http://www.redfin.com/WA/Seattle/6257-13th-Ave-S-98108/home/476666,NWMLS,1642553,N,Y,47.546809,-122.3163584
MLS Listing,,Condo/Co-op,4540 8th Ave NE #2103,Seattle,WA,98105,480000,1,1.0,University District,680,,1974,31,706,507,Active,,,http://www.redfin.com/WA/Seattle/4540-8th-Ave-NE-98105/unit-2103/home/20849,NWMLS,1644614,N,Y,47.6628077,-122.3188928
MLS Listing,,Condo/Co-op,2414 1st Ave #702,Seattle,WA,98121,372800,1,1.0,Belltown,470,,1994,31,793,398,Active,,,http://www.redfin.com/WA/Seattle/2414-1st-Ave-98121/unit-702/home/55997,NWMLS,1641057,N,Y,47.614607,-122.3481121
MLS Listing,,Condo/Co-op,2244 13th Ave W #301,Seattle,WA,98199,269000,0,1.0,Queen Anne,469,,1990,31,574,344,Active,,,http://www.redfin.com/WA/Seattle/2244-13th-Ave-W-98119/unit-301/home/63438,NWMLS,1644184,N,Y,47.6397409,-122.3733122
MLS Listing,,Condo/Co-op,1545 NW 57th St #201,Seattle,WA,98107,323000,0,1.0,Ballard,492,,2003,31,657,250,Active,,,http://www.redfin.com/WA/Seattle/1545-NW-57th-St-98107/unit-201/home/172694016,NWMLS,1644824,N,Y,47.6698656,-122.3783251
MLS Listing,,Single Family Residential,8906 17th Ave NE,Seattle,WA,98115,1745000,4,3.5,Maple Leaf,3306,5376,2020,31,528,,Active,,,http://www.redfin.com/WA/Seattle/8906-17th-Ave-NE-98115/home/106791,NWMLS,1639124,N,Y,47.6933179,-122.3092738
MLS Listing,,Condo/Co-op,506 E Howell St Unit E109,Seattle,WA,98122,349000,1,1.0,Capitol Hill,521,18156,1992,31,670,332,Active,,,http://www.redfin.com/WA/Seattle/506-E-Howell-St-98122/unit-E109/home/60900,NWMLS,1644944,N,Y,47.6180327,-122.3249224
MLS Listing,,Townhouse,2123 2nd Ave N,Seattle,WA,98109,1179950,3,3.25,Queen Anne,1504,1707,2020,32,785,,Active,,,http://www.redfin.com/WA/Seattle/2123-2nd-Ave-N-98109/home/134605,NWMLS,1644355,N,Y,47.6379998,-122.3534355
MLS Listing,,Townhouse,2127 2nd Ave N,Seattle,WA,98109,899950,2,1.75,Queen Anne,1177,716,2020,32,765,,Active,,,http://www.redfin.com/WA/Seattle/2127-2nd-Ave-N-98109/home/172690692,NWMLS,1644590,N,Y,47.6380128,-122.3535084
MLS Listing,,Condo/Co-op,1521 2nd Ave #3001,Seattle,WA,98101,2825000,2,1.75,Seattle,1890,,2008,32,1495,1459,Active,,,http://www.redfin.com/WA/Seattle/1521-2nd-Ave-98101/unit-3001/home/21617319,NWMLS,1639514,N,Y,47.6096957,-122.3397941
MLS Listing,,Multi-Family (2-4 Unit),2215 Yale Ave E,Seattle,WA,98112,1475000,5,5.0,Eastlake,2880,3300,1916,32,512,,Active,,,http://www.redfin.com/WA/Seattle/2215-Yale-Ave-E-98102/home/132233,NWMLS,1644416,N,Y,47.6387939,-122.3274216
MLS Listing,,Condo/Co-op,1414 12th Ave #207,Seattle,WA,98122,519000,1,1.0,Capitol Hill,752,,2007,32,690,332,Active,,,http://www.redfin.com/WA/Seattle/1414-12th-Ave-98122/unit-207/home/17381495,NWMLS,1643697,N,Y,47.613598,-122.3164278
MLS Listing,,Single Family Residential,3707 S Cloverdale St,Seattle,WA,98118,567000,3,2.0,Beacon Hill,1810,8519,1965,32,313,,Active,,,http://www.redfin.com/WA/Seattle/3707-S-Cloverdale-St-98118/home/480126,NWMLS,1634100,N,Y,47.5259131,-122.2855423
MLS Listing,,Other,2466 Westlake Ave N #3,Seattle,WA,98109,1900000,3,1.75,Westlake,1261,1261,1979,32,1507,500,Active,,,http://www.redfin.com/WA/Seattle/2466-Westlake-Ave-N-98109/unit-3/home/172688269,NWMLS,1641125,N,Y,47.6412102,-122.3425529
MLS Listing,,Multi-Family (5+ Unit),10521 Midvale Ave N,Seattle,WA,98133,1975000,7,6.0,Northgate,5250,8208,1978,32,376,,Active,,,http://www.redfin.com/WA/Seattle/10521-Midvale-Ave-N-98133/home/145554693,NWMLS,1644513,N,Y,47.7056657,-122.3436419
MLS Listing,,Condo/Co-op,2717 Western Ave #3012,Seattle,WA,98121,650000,2,1.0,Belltown,822,,2001,32,791,479,Active,,,http://www.redfin.com/WA/Seattle/2717-Western-Ave-98121/unit-3012/home/29242,NWMLS,1644248,N,Y,47.6153062,-122.3521142
MLS Listing,,Single Family Residential,5267 21st Ave SW,Seattle,WA,98106,550000,4,1.75,Delridge,2640,12175,1930,32,208,,Active,,,http://www.redfin.com/WA/Seattle/5267-21st-Ave-SW-98106/home/160638,NWMLS,1644499,N,Y,47.5551868,-122.3603317
MLS Listing,,Single Family Residential,6523 34th Ave SW Unit B,Seattle,WA,98126,569950,3,2.0,West Seattle,1289,868,2016,32,442,,Active,,,http://www.redfin.com/WA/Seattle/6523-34th-Ave-SW-98126/unit-B/home/109969612,NWMLS,1644255,N,Y,47.5439687,-122.3753911
MLS Listing,,Single Family Residential,8445 36th Ave SW,Seattle,WA,98126,479950,2,1.0,Gatewood,830,4600,1942,32,578,,Active,,,http://www.redfin.com/WA/Seattle/8445-36th-Ave-SW-98126/home/468649,NWMLS,1643162,N,Y,47.526956,-122.3786212
MLS Listing,,Single Family Residential,13027 23rd Pl NE,Seattle,WA,98125,899950,5,3.5,Lake City,2560,8188,2003,32,352,,Active,,,http://www.redfin.com/WA/Seattle/13027-23rd-Pl-NE-98125/home/116030,NWMLS,1634198,N,Y,47.7237729,-122.3035299
MLS Listing,,Single Family Residential,3930 Midvale Ave N,Seattle,WA,98103,949975,5,3.0,Wallingford,2970,4000,1900,33,320,,Active,,,http://www.redfin.com/WA/Seattle/3930-Midvale-Ave-N-98103/home/119709,NWMLS,1643929,N,Y,47.6550278,-122.3433057
MLS Listing,,Condo/Co-op,588 Bell St #3105,Seattle,WA,98121,1497500,2,1.75,Denny Triangle,1269,,2015,33,1180,1073,Active,,,http://www.redfin.com/WA/Seattle/588-Bell-St-98121/unit-3105/home/106723900,NWMLS,1643744,N,Y,47.6167501,-122.3432947
MLS Listing,,Townhouse,206 26th Ave S,Seattle,WA,98144,687000,3,3.25,Central Area,1328,,2000,33,517,390,Active,,,http://www.redfin.com/WA/Seattle/206-26th-Ave-S-98144/home/235,NWMLS,1643027,N,Y,47.6006085,-122.2987532
MLS Listing,,Single Family Residential,6811 50th Ave NE,Seattle,WA,98115,1100000,3,2.25,View Ridge,2260,6200,1939,33,487,,Active,,,http://www.redfin.com/WA/Seattle/6811-50th-Ave-NE-98115/home/321137,NWMLS,1644112,N,Y,47.6779182,-122.2747277
MLS Listing,,Condo/Co-op,2911 2nd Ave #516,Seattle,WA,98121,445000,1,1.0,Belltown,603,,2009,33,738,485,Active,,,http://www.redfin.com/WA/Seattle/2911-2nd-Ave-98121/unit-516/home/21616594,NWMLS,1643942,N,Y,47.6176125,-122.3523057
MLS Listing,,Townhouse,301 Valley St,Seattle,WA,98109,1100000,2,2.5,Queen Anne,1340,1204,2016,34,821,385,Active,,,http://www.redfin.com/WA/Seattle/301-Valley-St-98109/home/113179179,NWMLS,1643937,N,Y,47.6261101,-122.3512966
MLS Listing,,Multi-Family (2-4 Unit),1040 Elliott Ave W,Seattle,WA,98119,1135000,6,5.0,Queen Anne,3800,5460,1921,34,299,,Active,,,http://www.redfin.com/WA/Seattle/1040-Elliott-Ave-W-98119/home/134110,NWMLS,1643987,N,Y,47.6297368,-122.3706732
MLS Listing,,Single Family Residential,9656 Beacon Ave S,Seattle,WA,98118,565000,4,2.25,Rainier Beach,2140,19040,1969,34,264,,Active,,,http://www.redfin.com/WA/Seattle/9656-Beacon-Ave-S-98118/home/175293,NWMLS,1640508,N,Y,47.5155739,-122.2734548
MLS Listing,,Single Family Residential,720 14th Ave E,Seattle,WA,98112,3250000,6,4.5,Capitol Hill,8090,11750,1905,34,402,,Active,,,http://www.redfin.com/WA/Seattle/720-14th-Ave-E-98112/home/137410,NWMLS,1642346,N,Y,47.6258806,-122.3142387
